#Table1
objid,ra,dec,specobjid,ra1,dec1
1237678919672267016,10.5199442213793,12.6263014702789,12432303461558933504,10.519944,12.626301
1237678907323908275,10.5209050526022,10.4397168332818,5114044732683868160,10.520909,10.439717
1237679319630807643,10.6681353030718,10.6042381813212,6981707350261651456,10.668135,10.604237
1237678858476191928,10.6683272104041,11.9342004111848,12432297964000794624,10.668327,11.9342
1237679319630807640,10.6684394091266,10.5905723368112,5114064798771075072,10.668439,10.59057
1237678857939452563,10.9676860308252,11.4846921630258,6982886577824618496,10.967684,11.484691
1237678907324170447,11.1048363605264,10.4140148239397,12438023395286996992,11.104836,10.414015
1237679320167874803,11.1056739625737,10.9928572010591,6986307157173229568,11.105674,10.992857
1237678918598787751,11.1061945007163,11.7663278048113,6986401715173218304,11.106192,11.766325
1237678920209400284,11.1067156729184,12.9118432929126,6982885753190897664,11.106717,12.911846
1237678857939583445,11.2632363790315,11.3992191712175,6986405563463915520,11.263235,11.399219
1237679319094264300,11.4140215601348,10.1502242794935,12438056380635830272,11.414022,10.150224
1237679319094395278,11.7153417979127,10.1835940431482,5116226988756195328,11.715343,10.183593
1237678859013521692,11.716788692366,12.3095986781482,6982847820039739392,11.71679,12.309593
1237679319094460550,11.8691649199398,10.2711730566769,5116242931674798080,11.869165,10.271171
1237678920209793433,12.0285748381389,12.962492995105,6983099883080407040,12.028574,12.962496
1237678859013652716,12.0291292689208,12.2980751906952,6982835450533926912,12.029126,12.298073
1237678907324563925,12.0291523464563,10.3878886305085,6986246134277888000,12.029151,10.387887
1237678919136051369,12.0296047771774,12.1881188067067,12432210003070572544,12.029605,12.188119
1237678859550589031,12.1864358502645,12.8105798098133,6982841222969972736,12.186435,12.810578
1237678858476847254,12.186728088746,11.9461602660309,6986460813923211264,12.186727,11.946159
1237678858476978866,12.5239890764573,11.9630040747591,6986472633673209856,12.523984,11.963006
1237678857940173194,12.6986280491676,11.484862311567,6986482529277859840,12.698626,11.48486
1237678833756537217,12.6997903148566,10.2244297279573,6986221945022076928,12.699787,10.224429
1237678918598328872,10.0587416902662,11.8186308168635,6982943477551355904,10.058739,11.818632
1237678920208941661,10.0594985744369,12.9471645893306,6976081149312653312,10.059494,12.947165
1237678907323712353,10.0598370678522,10.4747806437415,5114020818305964032,10.059834,10.47478
1237678858475995552,10.1971463890165,11.8308380994905,6986354436173223936,10.197146,11.830833
1237678857939190083,10.3316387258039,11.4096142980135,6981973157197666304,10.33164,11.40961
1237678919135330361,10.3317885622001,12.2241380448326,12432310333506607104,10.331789,12.224138
1237678919672201925,10.3327477348649,12.5871419499958,12432313632041490432,10.332748,12.587142
1237678859012932350,10.3329194268912,12.2799013271593,12432311982774048768,10.332919,12.279901
1237679319630742179,10.4849495664803,10.6573243109443,6986335744475551744,10.484947,10.657324
1237678859012997397,10.4851786135804,12.3875116181992,6982935506092054528,10.485177,12.387506
1237678919135395902,10.4863518933887,12.0365915536772,6986350587882526720,10.486351,12.036591
1237678859012997785,10.6279710059077,12.3294163873479,6986348113981364224,10.62797,12.329414
1237678907860844983,10.6293452672409,10.9521398283128,6981709824162813952,10.629347,10.952134
1237678859013063550,10.7494269503572,12.2372151953418,12432288893029865472,10.749427,12.237215
1237678907324105080,10.9020009723999,10.4290297625045,6986313479365089280,10.901998,10.429029
1237679319630939374,11.0365060596164,10.6237939430177,5114085689492002816,11.036505,10.623789
1237678907324236070,11.1659086214261,10.434672924776,12438033290891646976,11.165908,10.434676
1237678920209400011,11.1661738188733,12.8664513824,6982885203435083776,11.166174,12.866452
1237678919135723948,11.3139565084606,12.1144274549921,6982879156121131008,11.313958,12.114427
1237678919672594967,11.3142703107327,12.4820501919636,12432257282070566912,11.31427,12.48205
1237678907324367129,11.4607747383249,10.4148175741684,6986278569870907392,11.460772,10.414816
1237678920209531048,11.4609769995426,12.8982328530763,12432250410122893312,11.460977,12.898233
1237678920209596460,11.6125474089968,12.8974636002285,6982868710760667136,11.612548,12.897461
1237679319631200853,11.6132605849045,10.5664524993612,6986279394504628224,11.613259,10.566451
1237678906787692711,11.9335813753536,10.057309843243,12438077546234664960,11.933581,10.05731
1237678859013652635,12.104316669225,12.2310176914521,12432211652338014208,12.104317,12.231018
1237678834293211583,12.2667399456234,10.5896691450525,5116251178012006400,12.26674,10.589668
1237678920209924490,12.268308814495,12.9993024442745,6983105930394359808,12.268314,12.999303
1237678859550589452,12.2687463999325,12.8011031134402,6982840398336251904,12.268746,12.801104
1237678857939976974,12.268781573212,11.4930304570423,6986455041487165440,12.268777,11.493032
1237678859550655197,12.3880962703477,12.6386377583968,12432202581367085056,12.388096,12.638638
1237678859550654593,12.3888144026632,12.7142919600465,12432205605024061440,12.388814,12.714292
1237678907861631283,12.3888492861843,10.7817560565343,6986225793312774144,12.388849,10.781756
1237678907861631285,12.3900881977764,10.8126562531404,5116262173128284160,12.390086,10.812654
1237678918062572108,12.6720803209241,11.2430309659558,6986219471120914432,12.672081,11.243032
1237678918062637615,12.8304086463374,11.3247991677331,6986481704644139008,12.830409,11.324795
1237678833756668223,12.975076861513,10.2016769681357,5116308902372464640,12.975075,10.201675
1237678918598329100,10.069968243871,11.7116072537184,6981956939401156608,10.069964,11.711608
1237678919672136379,10.1991399412846,12.6316651322529,6982939629260658688,10.199135,12.631667
1237678859549737017,10.2005943011974,12.8472970896037,12432316380820559872,10.200594,12.847297
1237678857939189826,10.3377343287752,11.5203297161504,6981971507930224640,10.337734,11.520326
1237678859012931596,10.3385139363845,12.4142352906267,6982946501208332288,10.338511,12.414231
1237678907860844627,10.634114238453,10.9191478260106,6981708449773279232,10.634114,10.919141
1237678906787102889,10.6348050311485,10.0305641817141,12438001679932348416,10.634805,10.030564
1237678920209203326,10.6358154261362,12.8898551303965,6982917913906010112,10.635818,12.889855
1237678907324039852,10.7649211549614,10.4129239876533,6986321450824390656,10.764919,10.412922
1237679320167744155,10.9144992004508,11.1970052175573,6986384672742987776,10.9145,11.197007
1237678919135592813,10.9149208777052,12.1911297627559,6986376976161593344,10.914917,12.191129
1237678857939452085,11.0563308231289,11.5809231362881,6982887402458339328,11.056331,11.580925
1237678906787300027,11.0565619651221,10.1150159899402,6986298910836021248,11.056556,10.115017
1237678858476323311,11.0570193773294,11.9551710115807,6982889601481594880,11.057019,11.955169
1237678907861041551,11.0573397862735,10.8152150386008,6986304958149974016,11.057338,10.815219
1237678907861106835,11.1961713487061,10.9792163973997,6986294787667417088,11.19617,10.979216
1237678907861106768,11.1967413367747,10.9065662632516,6986295062545324032,11.196742,10.906567
1237678858476454001,11.3473320633802,11.9211524543729,6986400340783683584,11.347334,11.92115
1237678919672725726,11.4959512004535,12.5206533746726,12432246286954289152,11.495951,12.520653
1237678858476519945,11.4969934766648,11.816594194782,6986407212731357184,11.496991,11.816591
1237678857939648969,11.4972312428532,11.5649764790554,6986410236388333568,11.497231,11.564979
1237678920209596974,11.4981540542507,12.8574948475802,6982873383685085184,11.498152,12.857493
1237678919672791424,11.6492357622286,12.5945036786363,12432236666227546112,11.649236,12.594504
1237678906787627132,11.8225991599662,10.0238114345207,12438078645746292736,11.822599,10.023811
1237678919672856967,11.8226446165022,12.5703677537028,6982855791499040768,11.822643,12.570366
1237678859013587502,11.9858169473893,12.3243718567604,6982848644673460224,11.985815,12.324367
1237678907861435030,11.9869809185642,10.9483967221604,6986250532324399104,11.986978,10.948394
1237678858476847710,12.1577927908036,11.9289255399459,6986444596126701568,12.15779,11.928922
1237678920209858914,12.1578577180178,12.9631980259994,6983104006249011200,12.157863,12.963202
1237678918599246351,12.1600512831092,11.7479476788702,6986452567586002944,12.160051,11.747947
1237678919673053412,12.3274267749473,12.550200247965,6987462469989193728,12.327428,12.550197
1237678907861566006,12.327490562518,10.8181166933387,6986226892824401920,12.327489,10.818108
1237678858476978199,12.4965416944567,11.9395477986377,6987445702436870144,12.496537,11.939549
1237678907324760474,12.496928050823,10.4562128318222,5116262722884098048,12.496924,10.456213
1237678834830213710,12.6507443679995,11.0543247154912,6424522410830354432,12.650741,11.054326
1237678919673184552,12.6515420540777,12.494104386725,6987439105367103488,12.651545,12.494104
1237678834830410010,12.9732132394809,10.9657691516609,6424519387173378048,12.973212,10.965765
1237678918061654024,10.4068120857979,11.227570138938,6981974806465107968,10.406816,11.227568
1237679320167547145,10.4073134128972,11.0657441722944,6368100967876155392,10.407312,11.065741
1237678857939255857,10.5599615464654,11.4004623840275,6981977555244177408,10.559961,11.40046
1237678857939256096,10.5600440596698,11.484689382545,6368360727498217472,10.560041,11.484686
1237678920209203951,10.7086637444366,12.9526411634579,12432293840832190464,10.708664,12.952641
1237678859013062867,10.7087072211797,12.3482917370866,12432289717663586304,10.708707,12.348292
1237678918598656602,10.7092309070763,11.6619547582986,6982909667568801792,10.709226,11.66195
1237678857939321534,10.7096272232263,11.5632042234587,6986372028359268352,10.709623,11.563204
1237678907860910320,10.7097605477226,10.7979825462095,6981708174895372288,10.709762,10.797981
1237678859013128632,10.855250788251,12.415033138963,6986364331777873920,10.855249,12.415032
1237678907861041416,10.9989086856706,10.811575462663,6986314303998810112,10.998905,10.81158
1237678859013259608,11.1514302635725,12.3233593276215,12432266078163589120,11.151432,12.32336
1237678859550130385,11.1518752424217,12.6459670550758,6982883004411828224,11.151873,12.645967
1237679319094199385,11.3190357872008,10.2695792252464,12438043736252110848,11.319036,10.269579
1237678919672594982,11.3196139995569,12.4422558320203,6982870085150201856,11.319613,12.442253
1237678857939714105,11.6268646669631,11.4724021887898,6986427828574377984,11.626865,11.472403
1237678919672791736,11.7749582445305,12.4185949465951,6982854966865319936,11.774963,12.418592
1237678857939779707,11.7758064000876,11.5056042757663,6986438273934841856,11.775808,11.505611
1237679319631266770,11.7770970127758,10.6036388020283,6986258228905793536,11.777094,10.603637
1237678920209793286,12.0519931428551,12.9518913262678,12432219074041501696,12.051993,12.951891
1237679319094526272,12.0521904092587,10.1473000633277,12438076996478851072,12.05219,10.1473
1237678919136117254,12.2046610849139,12.141670482539,6986456690754607104,12.20466,12.141669
1237678907324760260,12.3679564761989,10.3448796212274,5116262997762004992,12.367956,10.344882
1237678918062440627,12.3687205026231,11.1829933188036,6986231015993006080,12.36872,11.18299
1237678833756406236,12.4931506189944,10.1787190566227,5116261623372470272,12.493148,10.178718
1237678918599443178,12.6442434701455,11.6921505957018,6986483628789487616,12.644239,11.692153
1237678858477043851,12.6445472409603,11.7820113467812,6986479505620883456,12.644548,11.78201
1237678907861828192,12.9647653227143,10.8125571726193,6986209300638357504,12.964769,10.812539
1237678919673315557,12.9655053594608,12.5267940558719,6987424811715942400,12.965507,12.526786
1237678907323712006,10.0084269014471,10.5090742801941,6368118010306385920,10.008426,10.509074
1237678907323712008,10.0101023129732,10.5774712677664,5114020543428057088,10.010101,10.577471
1237678859549672212,10.1557554466135,12.8524331617414,12432315831064745984,10.155755,12.852433
1237678920209072531,10.2988632885773,12.9758006879025,6983010272882743296,10.29886,12.975802
1237678918061589076,10.2990146473279,11.3866245016481,6986361033242990592,10.299014,11.386625
1237678907860779677,10.437816545802,10.9043584149234,6368099043730806784,10.437814,10.90436
1237678859549868220,10.578142889387,12.8598551205448,6982919288295544832,10.578144,12.859851
1237678857939321318,10.7133722597478,11.413595989038,6368362926521473024,10.71337,11.413595
1237679319093936740,10.7136535904759,10.3388672153374,5114066722916423680,10.713655,10.338867
1237679319630807364,10.7141624022664,10.6650950877891,12437998931153278976,10.714162,10.665095
1237679319094067771,10.9907987118751,10.2082670783606,6986308806440671232,10.990799,10.208265
1237678858476322978,10.9909499393476,11.9817820588174,6986378625429035008,10.990949,11.98178
1237678918598787916,11.1158002797061,11.7212431800353,12432266353041496064,11.1158,11.721243
1237678920209400527,11.1171525875413,12.975602812153,6983055902615296000,11.11715,12.975604
1237678906787299565,11.1171955098213,10.076361793617,5114086514125723648,11.117193,10.076362
1237678907861041340,11.1173782368854,10.8061614303858,6986305507905787904,11.117375,10.806163
1237678906787430590,11.3987451538291,10.062737349562,12438058304781178880,11.398745,10.062737
1237678907861172611,11.3987947927999,10.9379468931983,6986285166940674048,11.398792,10.937945
1237678907861172801,11.3994364902099,10.8090027029664,6986281868405790720,11.399434,10.809001
1237678859013390565,11.400277175711,12.2929989639851,6982880530510665728,11.400273,12.292996
1237678907861238130,11.5427712728899,10.8700668024123,6986282418161604608,11.542767,10.870063
1237678919672791378,11.6855364161821,12.5430782011443,6982867061493225472,11.68554,12.543077
