#Table1
objid,ra,dec
1237678918061785745,10.8105370913836,11.2960204093599
1237678859549999431,10.8105459583785,12.8039804852694
1237678918598656333,10.8105512630833,11.5998310395523
1237679319094001822,10.8105608283973,10.2030860499405
1237678919672398295,10.8105736007507,12.5845881944138
1237679319094067427,10.9554901818772,10.2206256892663
1237678857939452749,10.9555018391892,11.5790621816388
1237679320167809513,10.9555211978748,11.1151300122415
1237678920209334640,10.9555307388609,12.9556204056507
1237678857939452283,10.955553167165,11.5166278437177
1237678906787234648,10.9555580997043,10.0302835541377
1237678859550064853,10.9555774237612,12.7918672014564
1237679319094067629,10.955579303635,10.1924521897403
1237678859013193852,10.9555849768951,12.4036904259075
1237679319630938170,10.9556079662754,10.6722191399888
1237678907860976073,10.9556135352851,10.9467364313969
1237679320167809187,10.9556226305882,11.1279112817141
1237678919672463860,10.9556306266414,12.6318416569465
1237678918598722480,10.9556463031739,11.6949571616301
1237678857939452280,10.9556539009451,11.5524771021478
1237679319094067631,10.9556689403138,10.169757632193
1237678919135592896,10.9556871313981,12.0188930062703
1237678919135592895,10.9557169179263,12.0279682518006
1237678907324105218,10.9557426040426,10.4600747864692
1237678919672464196,10.9557794172619,12.5386637405616
1237679319094068107,10.9558125545206,10.2422669362108
1237678858476323594,10.9558171971514,11.8352283609109
1237678918598722485,10.9558188279806,11.6204364134365
1237679319630938169,10.955823492101,10.678105172258
1237678919672464193,10.955836833992,12.6063929899606
1237678857939452544,10.9558370172593,11.4374626418727
1237679319630938553,10.9558467312929,10.6457171922731
1237678919135593304,10.9558894183088,12.2171757824944
1237679319630939543,10.9559121915466,10.6410304715984
1237678857939452285,10.9559290906841,11.4904948526269
1237678859013194032,10.9559300743273,12.3200472187444
1237678859550065243,10.9559368707662,12.6652135533933
1237679319094068308,10.9559458363143,10.1780836003308
1237679319630939241,10.9559558775594,10.5999758111089
1237678907324105213,10.9559700442214,10.5549683376834
1237678920209334641,10.9559869278739,12.9545976798009
1237679319630938807,10.9559883951785,10.7035447473208
1237678859013194034,10.9559979910488,12.306861015444
1237678919672464424,10.9560306860486,12.5047772659228
1237679319630939242,10.9560418641697,10.6017684164606
1237678859013193802,10.9560499376626,12.2461117857543
1237679320167810113,10.9560523037363,11.0313962930215
1237678906787234441,10.9560662608807,10.0005128136089
1237678859013194025,10.9560911596556,12.433191408812
1237678858476322881,10.9561214400028,11.9815265250691
1237678920209334377,10.9561254924063,12.9025074049891
1237678858476323097,10.9561365986742,11.9183567862941
1237678907860976344,10.9561414291911,10.8012105292827
1237678857939452281,10.956160011318,11.5495432733309
1237678919135593305,10.9561709813808,12.1903904155372
1237678918598722097,10.9561753605448,11.7438210013084
1237678918598721815,10.9561944809521,11.6859536300586
1237678859013194028,10.9562102269497,12.38769716492
1237678906787234438,10.9562107180738,10.1153070188052
1237678907860976246,10.9562186665711,10.8514077592769
1237678907860976072,10.9562491611049,10.9836638330464
1237678907324105425,10.9562589403724,10.3671902018249
1237678906787234013,10.9562626533786,10.054192359133
1237678907860976078,10.9562633512791,10.8179243760435
1237678859013194030,10.9562873603056,12.3605957170904
1237678906787234434,10.9562887210068,10.1182552828044
1237679319630938552,10.9562892184545,10.6469499603271
1237679319094067637,10.9563067262928,10.2285645312107
1237678859550065419,10.9563240708646,12.7500704852004
1237678906787234431,10.9563295357356,10.1371720414512
1237678858476323595,10.9563482039862,11.8686011993701
1237678859013193851,10.9563581934283,12.4044459604639
1237678919135592480,10.9563867234727,12.2212567435698
1237679320167809514,10.9564011571439,11.1415635147453
1237678907324105215,10.9564047464892,10.5338442535672
1237678859550064855,10.9564105258131,12.7934246172358
1237678907324105216,10.9564422986665,10.5511084498882
1237678859013194036,10.9564580883184,12.3011397459242
1237678857939452174,10.9564774948752,11.5417258945921
1237679319094067632,10.9564916461807,10.1836421711232
1237678857939452755,10.9564993539746,11.4886049532519
1237678906787234764,10.95650867982,10.0593163226967
1237678918598722330,10.9565159492502,11.642913499317
1237678906787234439,10.9565185326388,10.0152321792865
1237678857939452279,10.9565300125131,11.5513672748036
1237678919672463473,10.9565358457158,12.6151925046028
1237678918061851541,10.9565567601848,11.2448947960695
1237678918061850851,10.9565691889458,11.1897205202097
1237679320167809509,10.9565726058586,11.1896200329743
1237678859550064863,10.9565778719714,12.676154138681
1237678918598722486,10.9565791007785,11.6210925298751
1237678859013193785,10.9565829737537,12.2290722774136
1237678918061850730,10.9565922380008,11.276639428684
1237678907860976077,10.9565978958747,10.8411299647022
1237678906787234788,10.9566046243055,10.0285703329928
1237678919672464202,10.95662348708,12.5208238939814
1237679320167809520,10.9566354623312,11.0120971245653
1237678918061851260,10.9566401342151,11.2560976287589
1237678919135592894,10.956642173129,12.0937297078018
1237679319094067425,10.9566707261429,10.2204426922453
1237678918598722098,10.956670732868,11.7453415019398
1237679320167809516,10.956684197753,11.0637418675771
1237679320167809194,10.9566891426634,11.00477989793
1237678857939452753,10.9567563765216,11.5329799926424
1237678859550064861,10.9567720311704,12.707597358684
1237678919135592676,10.9568138140137,12.2148515887856
1237678919135592891,10.956827260835,12.1959663999406
1237678918061851457,10.9568356243708,11.3549874001062
1237678857939452545,10.9568458463341,11.4420647882834
1237679319630939244,10.9568700418935,10.5823014534172
1237678919672464201,10.9568771408798,12.4654479800665
1237678858476323694,10.9569058449665,11.9400674681708
1237678918061850788,10.9569206996723,11.3372226684837
1237678857939452896,10.956924760113,11.5739325429593
1237678919135592892,10.9569317322311,12.1821219734407
1237679320167809517,10.9569694936309,11.0490419022278
1237679320167810084,10.9569787200563,11.0006652265883
1237678907860975670,10.9569798543642,10.9027794685876
1237678919672464203,10.956991016342,12.4978407377554
1237678918598722483,10.9570039914952,11.6597968300292
1237678859013193789,10.9570168838903,12.2566032016047
1237679320167809326,10.9570284163911,11.1707364252093
1237678858476322961,10.9570525134505,11.8259123295747
1237678857939452042,10.9570576560608,11.4610441406954
1237678858476322962,10.957094073544,11.8620172100102
1237678918598722101,10.9570977167235,11.7189042295042
1237678859550064866,10.9570988197807,12.6726772115416
1237678907860976075,10.9571117901237,10.9103486395026
1237679319630939243,10.9571181106575,10.6535642455408
1237679320167809056,10.9571339111816,11.1634992209727
1237679320167809508,10.9571488529442,11.1905643971065
1237678907860975752,10.9571728046341,10.9686625217515
1237678857939452175,10.9571847260274,11.5673164410372
1237679320167809058,10.9571868443162,11.144461887347
1237679319094067426,10.9571945578916,10.2211005255275
1237678920209335053,10.9571965924372,12.9262676755298
1237678918061850849,10.9572273778475,11.1905431068142
1237678858476323593,10.9572524095258,11.8169009883057
1237678859013194031,10.9572753468782,12.3792044399373
1237679319630938556,10.957276624657,10.7156952533089
1237678918598721885,10.9572886849083,11.6402114416249
1237678918598721753,10.9572894062419,11.6360589238933
1237679319094067634,10.9572995222698,10.2134983450838
1237678907860975671,10.9573221956526,10.8970459182441
1237679319094067630,10.9573299793748,10.2801590812609
1237679320167809521,10.9573360337889,11.0243123875275
1237678907324105224,10.9573634312242,10.4916400395723
1237678859013194370,10.9573666930681,12.2960278123269
1237678907324105228,10.9573672821062,10.4678570453267
1237678920209335125,10.9573715680923,12.9570789252675
1237678859550065422,10.9573718619105,12.6550278728767
1237678906787234437,10.9574035883739,10.1143763975409
1237678857939452290,10.9574425321147,11.5075882214099
1237678907324105221,10.9574428948615,10.4991507253028
1237679319094068106,10.9574483231274,10.3464249096161
1237678859550065421,10.9574812030496,12.7954309512013
1237679319630939444,10.9574918971507,10.7080406950001
1237679320167810083,10.9575009794291,11.1761036651188
1237678906787234444,10.9575129545389,10.0272667506751
1237678859013194369,10.9575589323496,12.3149173162731
1237678859013194505,10.9575682097305,12.3299590291559
1237678859550064867,10.9575707255402,12.6579437767444
1237678906787234651,10.9575737954928,10.0410416596018
1237679319094068306,10.9575789938156,10.2961365772374
1237678858476323098,10.9575851805502,11.9595687332556
1237678918061916618,11.096237331095,11.3411413602923
1237678858476388630,11.0962473734733,11.8019011792031
1237678859550064766,11.0962527322075,12.7364549253924
1237679319094133189,11.0962975309559,10.3082022235677
1237678907861042019,11.0963008609598,10.9827112767214
1237679319631004066,11.0963037171231,10.6990285546349
1237678859550065541,11.0963109018548,12.7206321856505
1237678919672529348,11.0963146732405,12.4406972090227
1237678918598787518,11.0963182885526,11.7285255227749
1237678907324171127,11.0963343405878,10.5692054939833
1237678857939518013,11.0963358591163,11.542666269526
1237678919672528958,11.0963417011819,12.5931929559343
1237678857939517643,11.0963672979883,11.4684408726367
1237679320167875516,11.0963777067717,11.1572895069443
1237678907860976238,10.9534421215764,10.9616716289455
1237679319094068417,10.953472327193,10.3460598808595
1237679320167809325,10.953480541012,11.077213550998
1237679320167809999,10.9534824122264,11.0408852156952
1237679319094067622,10.953509397331,10.2881099087956
1237678920209334631,10.953521147777,12.9998395925832
1237678858476323096,10.95352236517,11.8714384174055
1237678858476323413,10.9535560569772,11.9027288171835
1237678859013194027,10.9535953115069,12.3025884233991
1237679319630939534,10.9536134393827,10.688642572742
1237678918598722553,10.953617663353,11.6679638763191
1237678920209334642,10.9536254792606,12.8587570218817
1237678859550064850,10.9536336521834,12.7630491927194
1237678857939452751,10.9536391400985,11.4599987094057
1237679319630938803,10.9536402222237,10.6842184067774
1237678918061851535,10.9536460133856,11.3152692711891
1237678907860975669,10.9536543790391,10.8913895666765
1237678858476323095,10.953662037746,11.9128234405612
1237679320167809845,10.9537254278331,11.1120545365754
1237679320167809515,10.9537779646217,10.9989568689198
1237678919135593112,10.953778476297,12.1777187097801
1237678858476323589,10.9538153692407,11.9043243080819
1237679319094067236,10.9538454853362,10.20502105434
1237679320167809196,10.9538470349472,11.0106459333648
1237678906787234417,10.9538569842635,10.1066772433825
1237679320167809512,10.9538665517318,11.0128836340898
1237678918598722087,10.953886543377,11.7893950100085
1237678907324105519,10.9539047879827,10.5003735376568
1237679319630938806,10.9539282961914,10.6141531789132
1237679319630939235,10.9539398731796,10.7563911978023
1237678918061850726,10.9539789357568,11.3374987377954
1237679319630939239,10.9540012827975,10.6556334950876
1237678859013194024,10.954016580653,12.3533653608997
1237679319094067619,10.9540170576092,10.2891611792198
1237678919672463861,10.954017397245,12.6324794322288
1237678907324105585,10.9540261912883,10.4912382247908
1237678907324104878,10.9540503849006,10.5504231807094
1237679319094068103,10.9540633000159,10.2984701609325
1237679319094067422,10.9540694825972,10.2626141106604
1237679320167809997,10.954101908778,11.1361045582287
1237678919672464423,10.9541325263197,12.5529648086613
1237679319094068305,10.9541391267076,10.1781683228855
1237678907860976394,10.9541442754182,10.9365079607485
1237678918061851015,10.9541769050541,11.2775045269036
1237678918061851256,10.9541770135733,11.2730944209851
1237679319630938554,10.9541846429763,10.6449754675174
1237678918598722093,10.9541896690296,11.6989993353643
1237679319630938809,10.9541925501208,10.5804589270376
1237679320167809199,10.9541982776562,11.0085864648317
1237678859013194021,10.95420293625,12.3913298456539
1237678919135593238,10.9542039135586,12.1230769070606
1237678918061851454,10.9542145393305,11.3574857967146
1237678858476323093,10.9542240568414,11.8690567303653
1237678918598722095,10.9542295525678,11.6611851549692
1237679320167809054,10.9542372585668,11.0914395801007
1237678859013194502,10.9542399827467,12.4021767236228
1237678858476322959,10.9542472038271,11.9645373048363
1237678906787234423,10.9542539559419,10.0876541975725
1237678859550064856,10.954267376292,12.7041357479807
1237678858476322883,10.9542743556933,11.8795417279404
1237678918061851456,10.9543113364742,11.3194555217206
1237678858476322960,10.9543382023825,11.8501001276029
1237678919672464197,10.9543501690987,12.5037558459636
1237678907860976244,10.9543673314751,10.8161209133053
1237678858476323693,10.9543826704071,11.9492300520078
1237678858476322933,10.9544033260143,11.9739691773625
1237678919672463863,10.9544072888065,12.5309672458149
1237678906787234430,10.9544327813821,10.1361523066911
1237679319630939240,10.9544401521441,10.6010339117065
1237678859550064854,10.9544432444392,12.7918244498793
1237678918598722482,10.9544851124699,11.6137439005316
1237679319630938168,10.9544969054351,10.6781415548109
1237678918061851259,10.9545208292293,11.2334047960892
1237678907324105219,10.9545315175788,10.3720372625998
1237678857939452173,10.9545336681845,11.5697750536913
1237678859013194023,10.9545398876652,12.3890309282837
1237678918598722089,10.9545414674364,11.7866038713287
1237679319630938555,10.9545476651836,10.6330667926684
1237678920209334633,10.9545826252501,12.9975445021388
1237678920209334911,10.9545903935365,12.8903954432757
1237678907324105423,10.9545950113645,10.4025412136822
1237678920209334375,10.9546114099204,12.9081991398987
1237679319630938174,10.954617585599,10.6735617825679
1237678918598722583,10.9546179576162,11.7148316808116
1237678919672464195,10.9546297738997,12.5369588644078
1237678857939452284,10.9546372363649,11.5163479338258
1237678907860976243,10.9546372575254,10.8712821614549
1237678857939452750,10.9546601581928,11.5131023513814
1237678859013194029,10.9546620639938,12.3043972666492
1237678859550065578,10.9546654907455,12.8045977342877
1237678859013194026,10.9546879399204,12.3802529969535
1237678918061851011,10.9546912861557,11.3634674341699
1237678859550065241,10.9546923446495,12.7293288660668
1237678858476323587,10.9547335999629,12.0089894675927
1237678907860975668,10.9547499998843,10.8960220008298
1237678920209334643,10.9547808051587,12.8550716719145
1237679319630939237,10.9547842337435,10.7467386233515
1237679319630938817,10.9548056094716,10.5925133126196
1237678859550065561,10.9548615792555,12.8286622794259
1237678919135592631,10.9549019700493,12.1742058759217
1237678857939452543,10.9549040444438,11.4944247236473
1237678859013193778,10.9549058341951,12.2358508627446
1237679319630938402,10.9549118097014,10.6230411683032
1237678918061851258,10.9549153466779,11.2324204947851
1237679320167809507,10.9549721531827,11.1897824638383
1237678918061850848,10.9549841883259,11.1898329968769
1237678857939452542,10.9550277829375,11.5189959454137
1237679319630938816,10.9550387044093,10.5939136614351
1237678859550064858,10.9550396723168,12.6589992431593
1237679319630938801,10.9550643960376,10.7849165963537
1237679319094068105,10.9550703575682,10.3023457765029
1237678919135593113,10.9551096629626,12.1663959275075
1237679320167810000,10.9551097966253,11.0168725011822
1237678907860976241,10.9551262789552,10.9571413083557
1237678920209334635,10.9551592369131,12.9584899084746
1237678858476323592,10.9551733212198,11.8179004874994
1237678906787234428,10.9552000395424,10.1083611622233
1237678857939452754,10.9552100989515,11.44394534804
1237679320167809198,10.9552102638711,11.0087002154654
1237678919672464200,10.9552267487686,12.464871885619
1237678906787234433,10.9552398295913,10.0623258550138
1237678919135592675,10.9552401146194,12.185975803407
1237678858476323415,10.9552501919044,11.8767180546853
1237678919135592654,10.9552504650913,12.1417361061969
1237678919672463858,10.9552534558794,12.6207952024359
1237678918598722481,10.9552693590756,11.6665984251336
1237678859550065418,10.9552709434186,12.8015076723017
1237678919135592674,10.955296082925,12.1843300563111
1237679319094068108,10.9552984990659,10.1810465662334
1237679319094067626,10.9553144092946,10.2860306612249
1237678859550064773,10.9553149321129,12.7521967438431
1237678918061851020,10.9553162330581,11.1773376821193
1237678920209334469,10.9553283560896,12.8644768315792
1237679320167809510,10.9553319092647,11.1772991144288
1237678858476323414,10.9553324111882,11.9089646164468
1237679319630938811,10.9553747003923,10.6367785883445
1237678918598722091,10.9553866633032,11.7749524867372
1237678859013194365,10.9553964205536,12.4131886678924
1237678907860975672,10.9554394987107,10.9005887656749
1237678907324105214,10.9554416917316,10.4958201915352
1237678859550064851,10.9554466583363,12.8473932899263
1237679320167875508,11.0897056693809,11.0805320601499
1237678858476389077,11.0897185532911,11.8392627350369
1237678920209400248,11.0897208975023,12.9741030812484
1237678907861041637,11.0897252075783,10.951840315607
1237679320167875042,11.089745402024,11.0037847090869
1237678859013194338,11.0897496205972,12.3157107294657
1237678919135658189,11.0897542382943,12.1541394784688
1237678907861041639,11.0897567537986,10.8768709854547
1237678919672529341,11.0898020085922,12.4912843605818
1237678920209400511,11.0898492296852,12.8635003634493
1237678859550065186,11.08985276064,12.7943928870099
1237678907861041643,11.0898808488576,10.8133925666357
1237678906787299610,11.0898860012719,10.1392825192345
1237678919135658581,11.0898942731789,12.0754513018404
1237679319094133165,11.0899069506797,10.3496172027062
1237678918598787892,11.0899119432958,11.6970958963356
1237678907324170757,11.0899169394443,10.4650802318215
1237679320167874563,11.0899184558223,11.0005556214589
1237679319631004811,11.0899334959366,10.7790476414526
1237679319631004062,11.0899609571663,10.7053874579502
1237678907324171118,11.089967915916,10.3915839156263
1237678907324170758,11.0899859222554,10.4982046467855
1237678919135658077,11.0899923086211,12.1750250857744
1237678859013194481,11.0900354426662,12.2761758371526
1237678857939518007,11.0900447462604,11.5428317882742
1237679319094133178,11.0900526022184,10.2377642214145
1237679320167875041,11.0900912354859,11.0294396241968
1237678919672529336,11.0901512012637,12.5320121746634
1237679320167874665,11.0901755011171,11.1898368458951
1237678857939517752,11.0901984379561,11.4718413949509
1237678918061916346,11.0902090541629,11.18985863772
1237678857939517753,11.0902218008032,11.4336345085001
1237678919672529333,11.0902506056149,12.6066445276019
1237678859013194337,11.0902579343561,12.3171890336363
1237679320167874887,11.0902890341462,11.0465321209358
1237678919672529050,11.0903169521832,12.5861008370228
1237678919135658352,11.0903258974846,12.1417519640609
1237678907861041641,11.090329841143,10.9040799054542
1237678859013194343,11.0903320492603,12.2565948307454
1237678918598787503,11.090365567759,11.7243212765875
1237678859550065185,11.0903713116104,12.8219652434957
1237679319631003700,11.0903732578481,10.6519899545454
1237678859550065558,11.0903902471646,12.6678536619731
1237678858476388405,11.0903979115128,11.9455358275349
1237678857939452557,10.9621036056441,11.3902485526359
1237678858476322964,10.9621119702345,11.8498323087826
1237678918061851265,10.9621394370728,11.3013345355329
1237678858476322966,10.9621397753974,11.8261502835875
1237678859013193755,10.9621519677004,12.2714468902787
1237678859013194373,10.9621744600549,12.3023929130583
1237678859013194045,10.9621817614113,12.3899881135838
1237679320167809526,10.9622078360902,11.096487141238
1237679320167810086,10.9622079914011,11.1228301574911
1237678858476323600,10.9622139379708,11.9360121563813
1237679319630938561,10.9622328157952,10.7435995045606
1237678907324105427,10.9622426369834,10.550052379226
1237679319630938840,10.9622546333286,10.5933685500884
1237678919672463869,10.9622701249295,12.4587191422105
1237679319094068311,10.9622734650853,10.1571034367314
1237678919135593116,10.9622859992137,12.0299729603516
1237678907324104761,10.9623165740811,10.421450968976
1237678920209334649,10.9623230208097,12.9107287630939
1237678907324105525,10.9623446023225,10.3665829824209
1237678918598721821,10.9623479219972,11.7556291077525
1237679319630939260,10.962367225721,10.5845173069509
1237679319094067429,10.9623766060375,10.1874807995964
1237679319630938839,10.9623851149775,10.620209391548
1237679319094067650,10.9623911536166,10.3077163575624
1237678858476323422,10.9623984911613,11.8329742407599
1237678919135592900,10.9624013133387,12.162891973596
1237678907860976252,10.9624022182322,10.899539306523
1237678907324105428,10.9624084721903,10.3753751400416
1237678918598722493,10.9624399596823,11.7076625383734
1237678907324105240,10.9624492360887,10.3975119486552
1237678857939452757,10.9624536437669,11.500822711487
1237679319094067238,10.9624559499473,10.2095513547583
1237678918598722112,10.9624595050838,11.6942130922248
1237678859550064876,10.9624602406083,12.7472118608707
1237678906787234455,10.9624716792049,10.0832546838163
1237678859013194047,10.9624999143599,12.3382188906208
1237679319094067649,10.9625102301964,10.3238569823008
1237678918598721887,10.962554294491,11.6399852146761
1237678859550065424,10.9625659631392,12.6504158176433
1237678858476322838,10.9625664724584,11.9113525805511
1237679319094068120,10.9625699100366,10.1750717248001
1237678859013193773,10.962598823807,12.2492313895841
1237678858476323421,10.9626045112026,11.8530838405087
1237679319630938563,10.9626127598922,10.7491420177131
1237678857939451938,10.9626180176188,11.4163152268596
1237678920209335141,10.9626472391393,12.9477618954524
1237679319094067233,10.9626487882844,10.2038647938322
1237678920209334920,10.962657144811,12.8576217390842
1237678907860976350,10.962661604487,10.828651560462
1237679319630938834,10.9626692710933,10.6162087772076
1237678907860976251,10.9626706577999,10.9356813041565
1237678920209334647,10.9626839757816,12.9271867823045
1237679319094067653,10.9626887633598,10.252141798516
1237679319630938179,10.9626896859383,10.6083273325495
1237678907324104759,10.9627083943265,10.4248513144564
1237679319630938180,10.9627310848633,10.6047735661995
1237678919135592907,10.9627542132012,12.0769315728721
1237679319094067230,10.9627591282612,10.2052403385192
1237678907324105239,10.9627601432289,10.467018242765
1237678918061851465,10.9627671476692,11.2910967966724
1237678918061851275,10.9627836113556,11.2103781841378
1237678859013193810,10.9628148940855,12.2743757362896
1237678918061851025,10.962814911432,11.3705672548286
1237678919672464427,10.9628233399993,12.6114980523477
1237678858476323419,10.9628251934449,11.9903587263908
1237679319630939252,10.9628354040947,10.6425501546893
1237678919135593344,10.9628851681089,12.0487735190943
1237678920209334918,10.9629330198945,12.992547269351
1237678858476323602,10.9629403307692,11.9433156111412
1237678906787234657,10.9629444945463,10.1454610808971
1237678859550064749,10.9629742854474,12.717060362152
1237679319630939253,10.9629748341329,10.6377351250047
1237679319094067657,10.9629790520614,10.2835404506595
1237678907860976253,10.9629944907849,10.8546711009347
1237678918061850852,10.9630046899237,11.3486704207067
1237678920209334383,10.9630311893872,12.8651924303469
1237679319630938829,10.963041895293,10.7604034392369
1237679319630939255,10.9630436256559,10.632832684735
1237678920209334323,10.9630590859654,12.9392943475761
1237678857939452044,10.9630718313242,11.4551449528846
1237678907324104832,10.9630795508785,10.5663659746094
1237679319094068313,10.9631009842838,10.1654190359531
1237678919135592906,10.9631048811714,12.0758777885535
1237678918061851026,10.9631090720153,11.3429316388014
1237678907860976250,10.9631107516886,10.9779679807755
1237678907324104834,10.9631181584333,10.5647422551589
1237679319094067248,10.9631246530069,10.2255693660547
1237678907324104833,10.9631321556699,10.5679193644741
1237679319094067658,10.9631500566731,10.2339052264146
1237678918061851270,10.9631587207735,11.325479329314
1237678857939452555,10.9631669395881,11.4479799730545
1237679319630939256,10.9632156219463,10.6263016260301
1237679319630939250,10.9632208695307,10.7239946306373
1237678858476323420,10.9632327312506,11.9907930597346
1237678906787234461,10.9632364948558,10.0348598151461
1237679319630938564,10.963245405702,10.7051925111504
1237678857939452558,10.9632603073957,11.3907360025685
1237678857939452552,10.9632661404262,11.5953319858887
1237679319094067241,10.9632828807418,10.3145019472021
1237678906787234662,10.9633065396106,10.0302180396484
1237679319630939259,10.9633123131601,10.5834707635281
1237678919672464209,10.9633203999882,12.5853956709388
1237678906787234456,10.9633257515382,10.0680730044937
1237678859013194509,10.9633316313895,12.3241430793494
1237678919135592901,10.9633435793985,12.2065204192631
1237678859013194044,10.9633515972764,12.4255758660457
1237678859013193770,10.9633803005884,12.2255117677031
1237678859550064872,10.9633878851481,12.6973311541139
1237679320167809529,10.963399455467,11.0610669957269
1237679319630939249,10.9634061458161,10.7306275692069
1237678918598722496,10.963460203621,11.6077702800101
1237679319630939254,10.9635157922539,10.6621000429139
1237679319630939505,10.9635182589874,10.7382692709204
1237678919672464208,10.9635478466459,12.6236104215093
1237678919135593243,10.9635552591568,12.174507758588
1237678857939452904,10.9635562812404,11.4817980405913
1237678920209334919,10.963580836489,12.9030894559952
1237678907860976349,10.9635890199355,10.905488906696
1237678918061851267,10.9636280475483,11.3517429074503
1237678907324105237,10.963628259323,10.5546834586154
1237679320167809539,10.9636311334374,11.0569899265728
1237678857939452553,10.9636513135953,11.5158410947104
1237679320167809533,10.9636644638276,11.0512203345888
1237678918061851273,10.9636694642677,11.2821205583527
1237678919135593244,10.9636830821673,12.025876421615
1237678906787234020,10.96368745903,10.0517616774345
1237679319094068122,10.9636932597239,10.16891389984
1237678907324105241,10.9637042205969,10.4329169711823
1237679319094067428,10.9637044037721,10.3565522819721
1237679320167809530,10.9637047441666,11.0919840092065
1237678907324105244,10.9637244330172,10.4115540915269
1237678919135593117,10.9637319924379,12.0395851098026
1237678919672464534,10.9637341670391,12.5652406341392
1237678859550064874,10.9637568238708,12.6997016866632
1237679319630939257,10.9637682588806,10.6396183155855
1237678906787234790,10.9637892454006,10.0610441749319
1237678919135593345,10.9638062276606,12.0430736292391
1237678859550065426,10.9638116341058,12.6596697986066
1237679320167809537,10.9638124857274,10.9975934746427
1237678859013194048,10.9638367279506,12.3200763038544
1237678907324104902,10.9638515095976,10.4359657718278
1237678859013193752,10.9638519035567,12.2275463266556
1237678859013193774,10.9638554323067,12.244514747993
1237679319630938565,10.9638730997051,10.6829906948271
1237679319630939261,10.9638848288982,10.586111250729
1237679319094068121,10.9638999161634,10.2395948195691
1237678857939452300,10.9639774288471,11.560070526871
1237678859013193807,10.9639824736829,12.2601371194808
1237678918061851272,10.9639925783401,11.3273562376849
1237679320167875511,11.0918042075191,11.0603944485928
1237678857939517755,11.0918265503786,11.5097299438467
1237678919135658354,11.0918318305773,12.1635643955715
1237678918598787723,11.0918535421789,11.7418247944521
1237679319631004331,11.0918600501835,10.6575139953795
1237678907324170999,11.0918765340992,10.3751147606185
1237678918598787267,11.0918907330009,11.676113314228
1237678907324170995,11.0918989792515,10.5600548852562
1237679319631004326,11.0919128386399,10.7100936698859
1237679319094133606,11.0919133912224,10.2486389953347
1237678920209400256,11.0919256946725,12.9903654707233
1237678857939518012,11.0919356856298,11.3964443400101
1237678857939517640,11.0919700571326,11.5306183866032
1237678859550065395,11.0919739507976,12.7250042795708
1237678906787299873,11.0919793850078,10.0165583630394
1237678906787300065,11.091988363576,10.0233439017706
1237678907324170764,11.0919917866928,10.41503431319
1237678918598787197,11.0919952789766,11.766871598798
1237678919672529124,11.0920109633555,12.4471299948683
1237678918061916873,11.092014371528,11.2298076658244
1237678859013194615,11.092015596367,12.3759223164921
1237678920209399844,11.0920352671621,12.9200103641347
1237678918598787506,11.0920378644826,11.7400979797303
1237678857939518008,11.092044131103,11.5482329769733
1237678918061917134,11.0920838670983,11.2712919083229
1237679320167874564,11.0920938384256,11.0022110123602
1237678919672529755,11.0920977197618,12.5079683893638
1237678859013194340,11.0921172484665,12.417276245637
1237678907324170766,11.0921316032682,10.4330962165308
1237679319094133179,11.0921475415998,10.2854131805837
1237679320167875040,11.0921810511206,11.1636668103083
1237678857939518009,11.0921813112378,11.5424261174001
1237679319631004815,11.0922828970154,10.623864264882
1237678918061916867,11.0922930016588,11.3425114307234
1237678919135658583,11.0923129766753,12.0173093953013
1237678857939518266,11.0923227639292,11.5361704725852
1237678857939452310,10.9705138791811,11.589518692954
1237678859013193812,10.9705296508002,12.2367039396356
1237678907324104840,10.9705299797291,10.4040577373968
1237678907860976098,10.9705426404095,10.7924051105015
1237678918598721680,10.9705558063092,11.6537005536749
1237678907324105567,10.9705559677199,10.4602717586766
1237678907324104841,10.9705561444188,10.4023105672039
1237678859013193952,10.9705573592892,12.3194207641336
1237678919135592917,10.9705629838177,12.107486438969
1237679320167809552,10.9705756866148,11.0485503839275
1237678857939452570,10.9705824408979,11.446206813821
1237678918598722136,10.970591685115,11.7183986438374
1237679319630938874,10.9705982479135,10.6296330516097
1237679319630938568,10.9706163771809,10.6197538186128
1237678919672463883,10.9706270052227,12.5041262242381
1237678907324104756,10.9706328708335,10.4188395036214
1237678918598721669,10.9706472979148,11.6224779839191
1237678859550065589,10.9706528076961,12.8354162571595
1237678919135593120,10.9706823766599,12.0714416696794
1237678918598722133,10.9706988837412,11.7657714417194
1237678859550064894,10.9707351255392,12.7965486105914
1237678906787234670,10.9707553399559,10.0864836637524
1237679319094068316,10.9707969551923,10.3340102416011
1237678907860976093,10.9708004848427,10.9094503923357
1237679319630938866,10.9708250254755,10.6491505238254
1237678918598722555,10.9708478292567,11.7392741407158
1237678859550065257,10.9708511500228,12.8395481364796
1237678906787234774,10.9708647355479,10.1424657394793
1237679319094068317,10.9708730481644,10.2581984272601
1237678918598722135,10.9708800293245,11.7375641552449
1237678907860975756,10.9708908173071,10.9494267070426
1237678907860976355,10.9708970066727,10.8052706837084
1237678918598721673,10.9709056581067,11.660028232565
1237678920209335065,10.9709245424553,12.9548806253479
1237678918598722139,10.9709377051686,11.6342670813136
1237678906787234483,10.9709435427106,10.027541438737
1237678857939452119,10.9709800027941,11.514093636759
1237679319630938566,10.9709902474433,10.7172664947321
